,mean,std,skew,max,median,min,energy,entropy,zcr_mean,zcr_std,zcr_skew,zcr_max,zcr_median,zcr_min,spec_roll_off_mean,spec_roll_off_std,spec_roll_off_skew,spec_roll_off_max,spec_roll_off_median,spec_roll_off_min,spec_centroid_mean,spec_centroid_std,spec_centroid_skew,spec_centroid_max,spec_centroid_median,spec_centroid_min,spec_contrast_mean,spec_contrast_std,spec_contrast_skew,spec_contrast_max,spec_contrast_median,spec_contrast_min,spec_bandwidth_mean,spec_bandwidth_std,spec_bandwidth_skew,spec_bandwidth_max,spec_bandwidth_median,spec_bandwidth_min
10,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
11,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
12,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
13,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
14,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
15,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
16,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
17,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
18,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
19,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
20,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
21,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
22,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
23,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
24,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
25,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
26,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
27,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
28,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
29,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
30,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
31,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
32,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
33,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
34,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
35,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
36,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
37,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
38,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
39,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
40,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
41,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
42,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
43,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
44,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
45,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
46,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
47,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
48,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
49,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
50,1.3889999999999996,4.440892098500626e-16,,1.389,1.389,1.389,1.9293210000000007,-1267.8882690021155,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477279,0.0,1314.662931328935,1132.480407781207,950.2978842334792,16.180666624247095,1.9092932904842348,1.4675067853531413e-15,18.08995991473133,16.180666624247095,14.271373333762861,2318.2468452716844,145.76878187948614,0.0,2464.0156271511705,2318.2468452716844,2464.0156271511705
