,FLOAVG_mean,FLOAVG_std,FLOAVG_skew,FLOAVG_max,FLOAVG_median,FLOAVG_min,FLOAVG_energy,FLOAVG_entropy,FLOAVG_zcr_mean,FLOAVG_zcr_std,FLOAVG_zcr_skew,FLOAVG_zcr_max,FLOAVG_zcr_median,FLOAVG_zcr_min,FLOAVG_spec_roll_off_mean,FLOAVG_spec_roll_off_std,FLOAVG_spec_roll_off_skew,FLOAVG_spec_roll_off_max,FLOAVG_spec_roll_off_median,FLOAVG_spec_roll_off_min,FLOAVG_spec_centroid_mean,FLOAVG_spec_centroid_std,FLOAVG_spec_centroid_skew,FLOAVG_spec_centroid_max,FLOAVG_spec_centroid_median,FLOAVG_spec_centroid_min,FLOAVG_spec_contrast_mean,FLOAVG_spec_contrast_std,FLOAVG_spec_contrast_skew,FLOAVG_spec_contrast_max,FLOAVG_spec_contrast_median,FLOAVG_spec_contrast_min,FLOAVG_spec_bandwidth_mean,FLOAVG_spec_bandwidth_std,FLOAVG_spec_bandwidth_skew,FLOAVG_spec_bandwidth_max,FLOAVG_spec_bandwidth_median,FLOAVG_spec_bandwidth_min
42,4.3697760119047615,0.7759767039042434,-2.0489160460702105,5.97,4.490833333333334,1.3533333333333335,19.697082239220382,-59720.99304106043,0.0,0.0,,0.0,0.0,0.0,4193.59130859375,188.41552734375,0.0,4382.0068359375,4193.59130859375,4005.17578125,1653.9177911491743,28.228102344471495,-1.204956551827931e-14,1682.1458934936456,1653.9177911491743,1625.6896888047027,18.447670825257163,4.035527301323057,0.0,22.48319812658022,18.447670825257163,14.412143523934105,2652.89118179865,43.254087029816674,0.0,2696.1452688284667,2652.89118179865,2696.1452688284667
43,2.6025117976190475,1.880178411411142,-0.11778976170361852,5.76,2.31625,0.0,10.30813851548285,-29496.95586317,0.0,0.0,,0.0,0.0,0.0,4112.841796875,172.265625,0.0,4285.107421875,4112.841796875,3940.576171875,1715.6141312528048,96.67053101560066,3.608160616569747e-15,1812.2846622684056,1715.6141312528048,1618.9436002372042,18.977164469763864,0.1047285169857517,0.0,19.081892986749615,18.977164469763864,18.872435952778112,2596.675967060847,45.07778955288427,1.5171750515679946e-14,2641.7537566137316,2596.675967060847,2641.7537566137316
44,4.012614285714286,1.1035579006738792,-1.1887563577750946,5.82,4.34,1.13,17.318913446058108,-51449.20474252141,0.0,0.0,,0.0,0.0,0.0,4069.775390625,118.4326171875,0.0,4188.2080078125,4069.775390625,3951.3427734375,1616.992173669878,46.7828175858366,-7.177156409088645e-15,1663.7749912557144,1616.992173669878,1570.2093560840412,18.459125969964592,3.002804516512146,0.0,21.46193048647674,18.459125969964592,15.456321453452446,2546.3559987465965,30.883318220564433,0.0,2577.239316967161,2546.3559987465965,2577.239316967161
45,3.8854368928571428,1.1200522061143139,-1.1505494464034924,5.87,4.295333333333334,0.89,16.35113679279691,-47800.892449428226,0.0,0.0,,0.0,0.0,0.0,4037.4755859375,0.0,,4037.4755859375,4037.4755859375,4037.4755859375,1615.3405862245577,5.847939163925275,0.0,1621.188525388483,1615.3405862245577,1609.4926470606324,17.6751072764583,2.383830821753966,2.2292195431462475e-15,20.058938098212266,17.6751072764583,15.291276454704334,2586.2738596017334,7.116231042722575,0.0,2593.390090644456,2586.2738596017334,2593.390090644456
46,3.9268001666666663,1.192144504609205,-1.0155705208853558,6.999999999999999,4.32,1.06,16.84096806880329,-49962.69098539281,0.0,0.0,,0.0,0.0,0.0,4473.52294921875,123.81591796875,0.0,4597.3388671875,4473.52294921875,4349.70703125,1724.7764042851136,11.280148577150612,0.0,1736.0565528622642,1724.7764042851136,1713.496255707963,16.715110389005673,2.6114092427376647,0.0,19.326519631743338,16.715110389005673,14.103701146268008,2664.387410387123,17.396094194990837,0.0,2681.783504582114,2664.387410387123,2681.783504582114
47,4.416793803571429,0.5297271402894422,-1.09158360958881,5.74,4.4375,1.916,19.7886783464262,-59600.753366585515,0.0,0.0,,0.0,0.0,0.0,4312.02392578125,188.41552734375,0.0,4500.439453125,4312.02392578125,4123.6083984375,1680.7778117693426,55.11998774573499,0.0,1735.8977995150776,1680.7778117693426,1625.6578240236076,17.619485320631348,2.8543717061073774,1.833200093933365e-15,20.473857026738727,17.619485320631348,14.765113614523973,2608.002204289358,27.61595055629482,2.4701095389322935e-14,2635.618154845653,2608.002204289358,2635.618154845653
48,4.045121797619048,1.1560692440939564,-1.2310238912499047,5.84,4.47,0.97,17.699506454712726,-53089.343110883885,0.0,0.0,,0.0,0.0,0.0,4295.8740234375,75.3662109375,0.0,4371.240234375,4295.8740234375,4220.5078125,1685.2360430518695,28.18310113444045,0.0,1713.41914418631,1685.2360430518695,1657.052941917429,22.73064330547742,1.229156338820836,0.0,23.959799644298258,22.73064330547742,21.501486966656586,2611.8130811423207,27.66596197791955,-2.473918166047294e-14,2639.47904312024,2611.8130811423207,2639.47904312024
49,3.912888547619048,1.106511549555383,-1.0372643343055608,5.84,4.33,1.5,16.535064595387755,-48495.13245296093,0.0,0.0,,0.0,0.0,0.0,4107.45849609375,69.98291015625,0.0,4177.44140625,4107.45849609375,4037.4755859375,1610.674660147315,5.7768346306224885,0.0,1616.4514947779376,1610.674660147315,1604.8978255166926,19.25873548714445,2.8186598068938125,0.0,22.07739529403826,19.25873548714445,16.440075680250636,2568.9852669415836,1.092641896862915,0.0,2570.0779088384465,2568.9852669415836,2570.0779088384465
50,3.5384555595238094,1.2727123194221974,-0.4368664993635995,6.13,4.085535714285713,1.12,14.140464394733986,-40358.17804327028,0.0,0.0,,0.0,0.0,0.0,4096.69189453125,5.38330078125,0.0,4102.0751953125,4096.69189453125,4091.30859375,1667.8548644725543,8.998191632706948,0.0,1676.8530561052612,1667.8548644725543,1658.8566728398473,15.979757775344236,1.783393193809001,0.0,17.763150969153237,15.979757775344236,14.196364581535235,2631.095788741036,10.790713118333997,6.32465619619262e-14,2641.88650185937,2631.095788741036,2641.88650185937
51,4.494843833333333,0.4117497815095232,0.14358692931904962,5.96,4.491,3.21,20.37315896862783,-61748.26593696108,0.0,0.0,,0.0,0.0,0.0,4059.0087890625,366.064453125,0.0,4425.0732421875,4059.0087890625,3692.9443359375,1646.9374140090904,81.37500699341365,-4.212807721371807e-15,1728.312421002504,1646.9374140090904,1565.5624070156766,16.26607695080415,2.000166208740769,0.0,18.266243159544917,16.26607695080415,14.26591074206338,2619.7897768622634,33.382893386467686,2.053560646469752e-14,2653.1726702487313,2619.7897768622634,2653.1726702487313
