,ROPA_mean,ROPA_std,ROPA_skew,ROPA_max,ROPA_median,ROPA_min,ROPA_energy,ROPA_entropy,ROPA_zcr_mean,ROPA_zcr_std,ROPA_zcr_skew,ROPA_zcr_max,ROPA_zcr_median,ROPA_zcr_min,ROPA_spec_roll_off_mean,ROPA_spec_roll_off_std,ROPA_spec_roll_off_skew,ROPA_spec_roll_off_max,ROPA_spec_roll_off_median,ROPA_spec_roll_off_min,ROPA_spec_centroid_mean,ROPA_spec_centroid_std,ROPA_spec_centroid_skew,ROPA_spec_centroid_max,ROPA_spec_centroid_median,ROPA_spec_centroid_min,ROPA_spec_contrast_mean,ROPA_spec_contrast_std,ROPA_spec_contrast_skew,ROPA_spec_contrast_max,ROPA_spec_contrast_median,ROPA_spec_contrast_min,ROPA_spec_bandwidth_mean,ROPA_spec_bandwidth_std,ROPA_spec_bandwidth_skew,ROPA_spec_bandwidth_max,ROPA_spec_bandwidth_median,ROPA_spec_bandwidth_min
13,44.388164002380954,10.56563751566078,1.9582079141302688,72.3312,39.886,39.886,2081.9417996146067,-16158848.707840584,0.0,0.0,,0.0,0.0,0.0,2950.048828125,559.86328125,0.0,3509.912109375,2950.048828125,2390.185546875,1252.3209482862344,157.6433600821748,-2.139516255018694e-15,1409.964308368409,1252.3209482862344,1094.6775882040595,17.36150339501173,2.8223738118727493,-1.817249036271974e-15,20.18387720688448,17.36150339501173,14.53912958313898,2410.0069109310243,113.57151606555976,6.0397013705162815e-15,2523.5784269965843,2410.0069109310243,2523.5784269965843
14,54.94394724857143,22.03741500611777,0.33088330700750124,98.3731,63.16215142450143,27.4324,3504.4849994056644,-29555951.071326442,0.0,0.0,,0.0,0.0,0.0,3014.6484375,0.0,,3014.6484375,3014.6484375,3014.6484375,1309.7649103475137,1.6242025536284928,0.0,1311.3891129011422,1309.7649103475137,1308.1407077938852,19.333986313724566,2.4490149144590294,2.176849616298431e-15,21.783001228183597,19.333986313724566,16.884971399265538,2400.9945801984513,5.963385987297443,0.0,2406.957966185749,2400.9945801984513,2406.957966185749
15,78.15596365473903,15.597425900023032,-0.415754371589315,96.9479,76.5899,27.245099999999997,6351.634349507596,-56080166.45196184,0.0,0.0,,0.0,0.0,0.0,2713.18359375,549.0966796875,0.0,3262.2802734375,2713.18359375,2164.0869140625,1186.9071197336516,155.32429984809187,0.0,1342.2314195817435,1186.9071197336516,1031.5828198855597,15.74358394843887,0.7738525829215366,0.0,16.517436531360406,15.74358394843887,14.969731365517333,2330.045001703814,146.63172084928829,0.0,2476.676722553102,2330.045001703814,2476.676722553102
16,46.45432425359431,16.844714444629762,1.738222826486745,91.92990000000002,38.528,38.528,2441.7486465791985,-19695728.279850338,0.0,0.0,,0.0,0.0,0.0,2874.6826171875,484.4970703125,0.0,3359.1796875,2874.6826171875,2390.185546875,1227.6830399875453,133.66160789674484,2.5350903558065687e-15,1361.3446478842902,1227.6830399875453,1094.0214320908005,18.051366375719635,2.2676486835281047,0.0,20.31901505924774,18.051366375719635,15.78371769219153,2392.747592104616,98.75809424412864,0.0,2491.505686348745,2392.747592104616,2491.505686348745
17,45.1594367,12.770918640315298,1.4500140676207784,80.1241,38.528,36.0069,2202.4710859788597,-17311136.354287487,0.0,0.0,,0.0,0.0,0.0,2917.7490234375,398.3642578125,0.0,3316.11328125,2917.7490234375,2519.384765625,1247.7381994766738,113.78965003719907,3.0025168579978256e-15,1361.527849513873,1247.7381994766738,1133.9485494394748,16.649071338710712,1.6815443040732792,3.082188659700417e-15,18.330615642783993,16.649071338710712,14.967527034637435,2404.5819470993865,88.29531132630086,-7.694999804435008e-15,2492.877258425687,2404.5819470993865,2492.877258425687
18,66.41793390285716,27.251794284532494,-0.04821313372823348,96.4437,62.7295,27.3488,5154.002235650779,-45443290.19248096,0.0,0.0,,0.0,0.0,0.0,2137.17041015625,479.11376953125,0.0,2616.2841796875,2137.17041015625,1658.056640625,1025.9450824054613,139.61567186744406,-1.2833020439933224e-15,1165.5607542729053,1025.9450824054613,886.3294105380172,21.142417237877737,2.2792678773915007,0.0,23.421685115269238,21.142417237877737,18.863149360486236,2152.1421265001895,136.65279780297453,-2.4634759091167794e-15,2288.794924303164,2152.1421265001895,2288.794924303164
19,58.84088581666666,20.001106406985297,-0.5855982256219344,79.4594,74.3542,23.6705,3862.2941011935536,-32609616.63683495,0.0,0.0,,0.0,0.0,0.0,2853.1494140625,527.5634765625,0.0,3380.712890625,2853.1494140625,2325.5859375,1233.338805702515,156.8387404152486,0.0,1390.1775461177635,1233.338805702515,1076.5000652872664,19.036620635243263,2.658092740128115,0.0,21.69471337537138,19.036620635243263,16.37852789511515,2367.197741972862,124.90679371665397,5.495912239809694e-15,2492.104535689516,2367.197741972862,2492.104535689516
20,60.81207744333334,10.96764572697199,-0.0020601182388798904,95.5944,60.591,28.4382,3818.398015766338,-31728726.552686196,0.0,0.0,,0.0,0.0,0.0,2745.4833984375,678.2958984375,0.0,3423.779296875,2745.4833984375,2067.1875,1198.6720977769069,192.7638713664142,-9.10167346479531e-16,1391.435969143321,1198.6720977769069,1005.9082264104926,17.382195064429567,2.5503454168419903,-2.0346363474702573e-15,19.932540481271555,17.382195064429567,14.831849647587575,2344.2879756087377,158.06051093004476,-4.304204076612561e-15,2502.3484865387823,2344.2879756087377,2502.3484865387823
21,8.445523910714291,2.617791883480931,4.978004398984012,28.4382,7.796500000000002,7.796500000000002,78.17970847166539,-359298.93341687217,0.0,0.0,,0.0,0.0,0.0,4484.28955078125,392.98095703125,0.0,4877.2705078125,4484.28955078125,4091.30859375,1778.9033221865484,178.9868476490975,-1.867818242567621e-15,1957.8901698356458,1778.9033221865484,1599.9164745374508,13.355262829299319,3.5965588401447643,0.0,16.951821669444083,13.355262829299319,9.758703989154554,2720.050891186275,79.95840049749222,0.0,2800.009291683767,2720.050891186275,2800.009291683767
22,31.559156455833342,16.262154720834936,-0.3762668743633821,89.2208,40.28830994832042,7.796500000000002,1260.4380323681407,-9426405.235188937,0.0,0.0,,0.0,0.0,0.0,3854.443359375,258.3984375,0.0,4112.841796875,3854.443359375,3596.044921875,1687.3952260985686,105.54702907914157,0.0,1792.9422551777102,1687.3952260985686,1581.848197019427,15.920718801709585,1.9412980585140094,0.0,17.862016860223594,15.920718801709585,13.979420743195575,2549.3118585551756,44.54257081295623,1.5231267710958358e-14,2593.854429368132,2549.3118585551756,2593.854429368132
