,HKLDAV_mean,HKLDAV_std,HKLDAV_skew,HKLDAV_max,HKLDAV_median,HKLDAV_min,HKLDAV_energy,HKLDAV_entropy,HKLDAV_zcr_mean,HKLDAV_zcr_std,HKLDAV_zcr_skew,HKLDAV_zcr_max,HKLDAV_zcr_median,HKLDAV_zcr_min,HKLDAV_spec_roll_off_mean,HKLDAV_spec_roll_off_std,HKLDAV_spec_roll_off_skew,HKLDAV_spec_roll_off_max,HKLDAV_spec_roll_off_median,HKLDAV_spec_roll_off_min,HKLDAV_spec_centroid_mean,HKLDAV_spec_centroid_std,HKLDAV_spec_centroid_skew,HKLDAV_spec_centroid_max,HKLDAV_spec_centroid_median,HKLDAV_spec_centroid_min,HKLDAV_spec_contrast_mean,HKLDAV_spec_contrast_std,HKLDAV_spec_contrast_skew,HKLDAV_spec_contrast_max,HKLDAV_spec_contrast_median,HKLDAV_spec_contrast_min,HKLDAV_spec_bandwidth_mean,HKLDAV_spec_bandwidth_std,HKLDAV_spec_bandwidth_skew,HKLDAV_spec_bandwidth_max,HKLDAV_spec_bandwidth_median,HKLDAV_spec_bandwidth_min
25,1448.6062573571428,28.99930958227926,0.946246739693351,1530.67,1431.45,1423.12,2099301.0488105174,-30561459040.435963,0.0,0.0,,0.0,0.0,0.0,2524.76806640625,683.67919921875,0.0,3208.447265625,2524.76806640625,1841.0888671875,1138.838684754825,185.3123192152442,-1.7561778774333504e-15,1324.151003970069,1138.838684754825,953.5263655395806,16.517318355005795,2.115898676502294,0.0,18.63321703150809,16.517318355005795,14.401419678503501,2322.7487704318587,147.5796730330776,0.0,2470.3284434649363,2322.7487704318587,2470.3284434649363
26,1378.4708359761903,200.86402331201379,-1.4136323430970272,1673.31,1425.34,938.84,1940528.2014979864,-28170054486.8039,0.0,0.0,,0.0,0.0,0.0,2514.00146484375,672.91259765625,0.0,3186.9140625,2514.00146484375,1841.0888671875,1142.7711352718225,180.7392476567083,9.46441924536259e-16,1323.5103829285308,1142.7711352718225,962.0318876151142,19.29138437730734,4.670563861907166,0.0,23.961948239214507,19.29138437730734,14.620820515400176,2306.647033549184,157.4065444792161,-4.298374786840804e-15,2464.0535780284,2306.647033549184,2464.0535780284
27,1405.6225815476193,12.466415400424186,0.34092267372079704,1432.79,1404.08,1378.72,1975930.253269529,-28644482560.48699,0.0,0.0,,0.0,0.0,0.0,2508.6181640625,689.0625,0.0,3197.6806640625,2508.6181640625,1819.5556640625,1134.939769246845,183.98251508073827,0.0,1318.9222843275832,1134.939769246845,950.9572541661066,16.27557357207885,2.015189453929036,0.0,18.290763026007888,16.27557357207885,14.260384118149815,2320.1234701694802,146.89228694874873,0.0,2467.015757118229,2320.1234701694802,2467.015757118229
28,1351.911911827381,173.86744479422129,-1.6093544100150992,1647.86,1399.126,936.43,1857895.7057000361,-26874263962.878506,0.0,0.0,,0.0,0.0,0.0,2594.7509765625,689.0625,0.0,3283.8134765625,2594.7509765625,1905.6884765625,1174.692208564945,188.00392206412636,-9.109882142591618e-16,1362.6961306290714,1174.692208564945,986.6882865008187,16.555478602694265,3.1799049817082974,0.0,19.735383584402562,16.555478602694265,13.375573620985968,2349.5098244255005,143.9834358860478,4.758086958541216e-15,2493.4932603115485,2349.5098244255005,2493.4932603115485
29,1332.0426429166669,174.5787051050656,-1.462756567926563,1674.29,1384.4975,931.81,1804815.3268245796,-26056543297.655342,0.0,0.0,,0.0,0.0,0.0,2567.83447265625,640.61279296875,0.0,3208.447265625,2567.83447265625,1927.2216796875,1154.6108536928878,171.91597414264595,2.0162487809561805e-15,1326.5268278355338,1154.6108536928878,982.6948795502419,17.70372219812026,2.8459895589168624,0.0,20.549711757037123,17.70372219812026,14.857732639203398,2318.321295560135,150.6395367319094,4.563499709641197e-15,2468.9608322920444,2318.321295560135,2468.9608322920444
30,1379.550694666667,155.7468423084183,-1.6648459477814428,1679.78,1396.08,932.7466666666668,1927417.1980443262,-27937981830.267082,0.0,0.0,,0.0,0.0,0.0,2293.2861328125,753.662109375,0.0,3046.9482421875,2293.2861328125,1539.6240234375,1078.6112185562952,198.23667368560598,1.7334691888078459e-15,1276.8478922419013,1078.6112185562952,880.3745448706893,17.8371146868698,3.4440689316696087,0.0,21.28118361853941,17.8371146868698,14.393045755200191,2271.51857401135,166.49891479756434,0.0,2438.0174888089145,2271.51857401135,2438.0174888089145
31,1396.484766059524,84.31746925373147,-2.886581787503776,1646.99,1393.238,944.57,1957279.137457677,-28368511440.794765,0.0,0.0,,0.0,0.0,0.0,1846.47216796875,263.78173828125,0.0,2110.25390625,1846.47216796875,1582.6904296875,963.8955529055067,83.73603924847316,0.0,1047.63159215398,963.8955529055067,880.1595136570336,16.391803792360044,2.0733178454579217,0.0,18.465121637817965,16.391803792360044,14.318485946902122,2167.8397491784426,72.04742936470166,0.0,2239.8871785431443,2167.8397491784426,2239.8871785431443
32,1346.1536371071427,155.81075334147758,-1.5911348289539728,1696.12,1382.6595,940.72,1836406.605553628,-26532195069.009933,0.0,0.0,,0.0,0.0,0.0,2470.93505859375,694.44580078125,0.0,3165.380859375,2470.93505859375,1776.4892578125,1136.2498918565457,181.20668108581435,0.0,1317.45657294236,1136.2498918565457,955.0432107707313,16.570335345521308,1.830518117804175,0.0,18.400853463325483,16.570335345521308,14.739817227717133,2302.4513183462627,157.90020309764623,0.0,2460.351521443909,2302.4513183462627,2460.351521443909
33,1383.1821980357142,41.58677224568236,6.679990210770226,1741.88,1373.57,1369.54,1914922.4525887242,-27703390307.935608,0.0,0.0,,0.0,0.0,0.0,2492.46826171875,694.44580078125,0.0,3186.9140625,2492.46826171875,1798.0224609375,1134.0938943661904,183.214374467727,-1.892916734349816e-15,1317.3082688339173,1134.0938943661904,950.8795198984633,16.172752148295398,1.8367677852247688,0.0,18.009519933520167,16.172752148295398,14.33598436307063,2317.5306364289186,148.02790480951035,0.0,2465.558541238429,2317.5306364289186,2465.558541238429
34,1344.830383797619,158.3398810170121,-1.716784123243054,1588.09,1380.47,936.67,1833640.279105733,-26490688327.31424,0.0,0.0,,0.0,0.0,0.0,2691.650390625,764.4287109375,0.0,3456.0791015625,2691.650390625,1927.2216796875,1196.2978135860824,212.9268346454146,0.0,1409.224648231497,1196.2978135860824,983.3709789406678,20.875723018297936,5.900337725182464,0.0,26.7760607434804,20.875723018297936,14.975385293115473,2354.2908239952353,163.90203216392274,0.0,2518.192856159158,2354.2908239952353,2518.192856159158
35,1320.587619738095,158.55634340550486,-1.4847313014254795,1745.08,1369.625,933.24,1769091.7754396521,-25496922245.391273,0.0,0.0,,0.0,0.0,0.0,2632.43408203125,554.47998046875,0.0,3186.9140625,2632.43408203125,2077.9541015625,1170.8812649225752,146.44470451124346,-2.2981629368641234e-15,1317.3259694338185,1170.8812649225752,1024.4365604113316,17.725070106662695,3.388215595048866,0.0,21.11328570171156,17.725070106662695,14.33685451161383,2347.1316089445586,118.70249951030974,0.0,2465.8341084548683,2347.1316089445586,2465.8341084548683
36,1401.2493215952381,76.62073048991509,2.0298739757337736,1642.4299999999998,1368.87,1355.72,1969370.3976119233,-28554678470.73513,0.0,0.0,,0.0,0.0,0.0,2761.63330078125,608.31298828125,0.0,3369.9462890625,2761.63330078125,2153.3203125,1199.7177446822661,167.3368093300137,0.0,1367.0545540122798,1199.7177446822661,1032.3809353522524,15.447985776551654,1.6414836061851403,0.0,17.089469382736795,15.447985776551654,13.806502170366514,2372.096207196379,125.3305684235238,0.0,2497.426775619903,2372.096207196379,2497.426775619903
37,1556.3467888452383,76.38203981446334,-1.327464333321187,1633.42,1589.8049999999998,1387.59,2428049.5431551025,-35710038520.718575,0.0,0.0,,0.0,0.0,0.0,2562.451171875,645.99609375,0.0,3208.447265625,2562.451171875,1916.455078125,1147.8937676892954,175.6480787419834,9.45219359818064e-16,1323.5418464312788,1147.8937676892954,972.245688947312,16.495056848128957,2.4897734308981505,0.0,18.984830279027108,16.495056848128957,14.005283417230807,2330.95914000227,138.75010847341377,4.968382237451554e-15,2469.709248475684,2330.95914000227,2469.709248475684
38,1599.5776255,17.58522997040585,1.8340580980920862,1668.15,1593.21,1569.56,2558957.8203133303,-37758328323.45146,0.0,0.0,,0.0,0.0,0.0,2514.00146484375,672.91259765625,0.0,3186.9140625,2514.00146484375,1841.0888671875,1132.820004707587,181.10177558435004,-9.407695574556516e-16,1313.921780291937,1132.820004707587,951.7182291232369,16.270946630839113,1.8815483238303372,0.0,18.15249495466945,16.270946630839113,14.389398307008776,2318.0697563279437,144.76332229386526,0.0,2462.833078621809,2318.0697563279437,2462.833078621809
39,1568.3472381428573,21.10538317237282,-0.38204313240432025,1591.44,1583.31,1535.06,2460158.4965891805,-36203933069.76755,0.0,0.0,,0.0,0.0,0.0,2503.23486328125,683.67919921875,0.0,3186.9140625,2503.23486328125,1819.5556640625,1132.8940297035501,184.54192481390146,0.0,1317.4359545174516,1132.8940297035501,948.3521048896487,16.148783073241656,1.8567590424480365,0.0,18.005542115689693,16.148783073241656,14.29202403079362,2318.4178997025138,147.65124091219582,4.629230532660311e-15,2466.06914061471,2318.4178997025138,2466.06914061471
40,1540.9120163869047,0.25238179018068607,0.09942960564788945,1541.76,1540.92,1540.21,2374409.905942125,-34856953715.31073,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.5534374463891,182.25563827624046,0.0,1314.8090757226296,1132.5534374463891,950.2977991701487,16.181030714306225,1.9100287933303193,0.0,18.091059507636544,16.181030714306225,14.271001920975905,2318.307004010338,145.81053974663155,0.0,2464.1175437569696,2318.307004010338,2464.1175437569696
41,1542.9327642023811,8.648050189859354,1.2958755376677855,1561.8499999999997,1538.2616666666668,1530.4000000000003,2380716.3036212865,-34955997844.90961,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1131.6911402717876,183.02974568195606,-9.872984562103919e-16,1314.7208859537436,1131.6911402717876,948.6613945898315,16.19468034889967,1.9015755192133632,0.0,18.096255868113033,16.19468034889967,14.293104829686307,2317.452138551366,146.5460282528852,0.0,2463.998166804251,2317.452138551366,2463.998166804251
42,1545.3429273690476,5.612615085585754,-0.28637965215254935,1552.85,1549.8512499999997,1537.58,2388116.264617637,-35071975313.86745,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1130.3190455171093,182.75228710757204,9.918021020516595e-16,1313.0713326246814,1130.3190455171093,947.5667584095373,16.203163679914734,1.9439598521444204,0.0,18.147123532059155,16.203163679914734,14.259203827770314,2316.3410693676306,146.53290617764196,0.0,2462.8739755452725,2316.3410693676306,2462.8739755452725
43,1530.1365543571426,2.8937084851924215,0.9679282568645531,1540.57,1530.1161666666667,1522.03,2341326.2485287464,-34338441573.890076,0.0,0.0,,0.0,0.0,0.0,2519.384765625,678.2958984375,0.0,3197.6806640625,2519.384765625,1841.0888671875,1135.2170002153644,183.19858089438912,0.0,1318.4155811097535,1135.2170002153644,952.0184193209752,16.173263361243976,1.8936993544416652,0.0,18.06696271568564,16.173263361243976,14.27956400680231,2320.1717726769803,146.18372915108148,0.0,2466.3555018280617,2320.1717726769803,2466.3555018280617
44,1550.2214345119046,19.789805183705294,0.1359763174476826,1591.54,1551.47,1529.12,2403578.1324093565,-35315281056.28672,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.616899311085,181.04960501599612,0.0,1313.6665043270812,1132.616899311085,951.5672942950889,16.2030625839868,1.9384086916989816,0.0,18.14147127568578,16.2030625839868,14.264653892287818,2318.603572557376,144.9255464126095,0.0,2463.5291189699856,2318.603572557376,2463.5291189699856
45,1574.1770117976193,5.863361510217919,-0.23449981325410446,1595.1366666666665,1574.25,1557.57,2478067.643480281,-36484632975.62511,0.0,0.0,,0.0,0.0,0.0,2514.00146484375,672.91259765625,0.0,3186.9140625,2514.00146484375,1841.0888671875,1135.268654662721,180.0213375500171,-9.57810134522374e-16,1315.289992212738,1135.268654662721,955.2473171127039,16.17790373072017,1.8938011858496644,0.0,18.071704916569836,16.17790373072017,14.284102544870507,2320.8819455024454,143.6252306196161,0.0,2464.5071761220615,2320.8819455024454,2464.5071761220615
46,1579.499225,7.353137968280311,0.15051288558733883,1601.26,1579.25,1560.25,2494871.870413581,-36748941933.30687,0.0,0.0,,0.0,0.0,0.0,2524.76806640625,683.67919921875,0.0,3208.447265625,2524.76806640625,1841.0888671875,1138.3418157456156,184.2831077880935,0.0,1322.624923533709,1138.3418157456156,954.0587079575221,16.278350626369125,2.0283326433593984,0.0,18.306683269728524,16.278350626369125,14.250017983009727,2323.332177978162,147.07911800916054,0.0,2470.4112959873223,2323.332177978162,2470.4112959873223
47,1497.8379555476192,225.44980140148428,-1.8757560741269361,1708.2,1578.25,931.54,2294346.1540310397,-33693364904.754524,0.0,0.0,,0.0,0.0,0.0,2589.36767578125,608.31298828125,0.0,3197.6806640625,2589.36767578125,1981.0546875,1169.4752137598225,152.84952195479872,1.1736007800688094e-15,1322.3247357146213,1169.4752137598225,1016.6256918050238,17.46878648048943,3.6178091657327833,0.0,21.086595646222214,17.46878648048943,13.850977314756648,2348.532595153897,120.22330503902413,0.0,2468.755900192921,2348.532595153897,2468.755900192921
48,1607.6004315,11.677908598863263,0.06164858802968701,1637.97,1606.30125,1582.98,2584515.5209082295,-38160770129.326996,0.0,0.0,,0.0,0.0,0.0,2530.1513671875,689.0625,0.0,3219.2138671875,2530.1513671875,1841.0888671875,1140.7094939959554,186.0621216121533,0.0,1326.7716156081087,1140.7094939959554,954.6473723838021,16.16405727902213,1.9824204832160675,0.0,18.1464777622382,16.16405727902213,14.181636795806064,2324.0767873733453,147.7433339701306,0.0,2471.820121343476,2324.0767873733453,2471.820121343476
49,1577.9072562619046,13.729570249915824,0.6437581721476031,1610.38,1574.5557142857142,1550.86,2489979.8104632194,-36672265394.15982,0.0,0.0,,0.0,0.0,0.0,2519.384765625,678.2958984375,0.0,3197.6806640625,2519.384765625,1841.0888671875,1137.1228343734942,184.0890360990033,8.210678524111405e-16,1321.2118704724976,1137.1228343734942,953.033798274491,16.088756460368913,1.826519137797149,0.0,17.915275598166062,16.088756460368913,14.262237322571764,2321.7745259638086,146.79749828870627,0.0,2468.572024252515,2321.7745259638086,2468.572024252515
