,ASMPAM1_T_mean,ASMPAM1_T_std,ASMPAM1_T_skew,ASMPAM1_T_max,ASMPAM1_T_median,ASMPAM1_T_min,ASMPAM1_T_energy,ASMPAM1_T_entropy,ASMPAM1_T_zcr_mean,ASMPAM1_T_zcr_std,ASMPAM1_T_zcr_skew,ASMPAM1_T_zcr_max,ASMPAM1_T_zcr_median,ASMPAM1_T_zcr_min,ASMPAM1_T_spec_roll_off_mean,ASMPAM1_T_spec_roll_off_std,ASMPAM1_T_spec_roll_off_skew,ASMPAM1_T_spec_roll_off_max,ASMPAM1_T_spec_roll_off_median,ASMPAM1_T_spec_roll_off_min,ASMPAM1_T_spec_centroid_mean,ASMPAM1_T_spec_centroid_std,ASMPAM1_T_spec_centroid_skew,ASMPAM1_T_spec_centroid_max,ASMPAM1_T_spec_centroid_median,ASMPAM1_T_spec_centroid_min,ASMPAM1_T_spec_contrast_mean,ASMPAM1_T_spec_contrast_std,ASMPAM1_T_spec_contrast_skew,ASMPAM1_T_spec_contrast_max,ASMPAM1_T_spec_contrast_median,ASMPAM1_T_spec_contrast_min,ASMPAM1_T_spec_bandwidth_mean,ASMPAM1_T_spec_bandwidth_std,ASMPAM1_T_spec_bandwidth_skew,ASMPAM1_T_spec_bandwidth_max,ASMPAM1_T_spec_bandwidth_median,ASMPAM1_T_spec_bandwidth_min
68,276.14273397619047,0.35709430836932604,-0.1362250232082022,278.16,276.16,274.39,76254.93704419017,-857245861.3032768,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.3091772362536,182.26521049692192,1.8457379070074888e-15,1314.5743877331756,1132.3091772362536,950.0439667393318,16.175900634371555,1.9085688794598958,0.0,18.08446951383145,16.175900634371555,14.267331754911659,2318.0815625882883,145.87182218676435,0.0,2463.9533847750527,2318.0815625882883,2463.9533847750527
69,274.5594282202381,4.370712345208427,-1.8457765175416214,278.01,276.591,259.44,75401.98275102863,-846846492.4133879,0.0,0.0,,0.0,0.0,0.0,2535.53466796875,694.44580078125,0.0,3229.98046875,2535.53466796875,1841.0888671875,1142.6483070629054,187.29969155951017,0.0,1329.9479986224155,1142.6483070629054,955.3486155033952,16.25098949401523,2.01084215530274,0.0,18.26183164931797,16.25098949401523,14.24014733871249,2325.720255444872,148.6190052926513,0.0,2474.339260737523,2325.720255444872,2474.339260737523
70,273.25417546428565,6.1803656184620435,-1.1253478598344733,279.93333333333334,276.97700000000003,260.07000000000005,74706.0413278445,-838375842.6297238,0.0,0.0,,0.0,0.0,0.0,2524.76806640625,662.14599609375,0.0,3186.9140625,2524.76806640625,1862.6220703125,1137.6318351139566,177.73362051106722,-1.990547808802398e-15,1315.3654556250237,1137.6318351139566,959.8982146028893,16.250734804446548,2.036947189511384,0.0,18.287681993957932,16.250734804446548,14.213787614935164,2323.216159849568,141.47584025831202,0.0,2464.69200010788,2323.216159849568,2464.69200010788
71,277.7360790833333,0.45618217443198894,0.4283243479955844,279.29,277.626,276.74000000000007,77137.53772675985,-868055764.8360326,0.0,0.0,,0.0,0.0,0.0,2503.23486328125,683.67919921875,0.0,3186.9140625,2503.23486328125,1819.5556640625,1133.3478805203858,181.96857973625572,-1.8547789560807086e-15,1315.3164602566414,1133.3478805203858,951.37930078413,16.173131216388168,1.9104478621370937,0.0,18.08357907852526,16.173131216388168,14.262683354251074,2318.8805180950317,145.55556947292644,0.0,2464.436087567958,2318.8805180950317,2464.436087567958
72,274.52482744047614,7.032814942481509,-1.0815267144635128,280.74,278.67,260.8,75413.34136723842,-847045568.1463592,0.0,0.0,,0.0,0.0,0.0,2530.1513671875,667.529296875,0.0,3197.6806640625,2530.1513671875,1862.6220703125,1140.4074365092465,178.97792165057245,-9.746596760153551e-16,1319.385358159819,1140.4074365092465,961.429514858674,16.177170536171698,1.9652974142357102,0.0,18.142467950407408,16.177170536171698,14.211873121935987,2324.7252815796064,142.36488446852331,-4.760839168914584e-15,2467.0901660481295,2324.7252815796064,2467.0901660481295
73,279.92229426190477,0.3820735606166605,-0.18128835604565122,280.86,279.92,278.4,78356.63680505414,-883003265.5523324,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.8801240028245,181.89414905200096,1.0059057679012075e-15,1314.7742730548255,1132.8801240028245,950.9859749508236,16.18209550989726,1.897564191814027,0.0,18.079659701711286,16.18209550989726,14.284531318083232,2318.630232873944,145.45416328739816,-4.766528772357379e-15,2464.084396161342,2318.630232873944,2464.084396161342
74,276.8436597976191,6.406302654739984,-1.2406491371547133,281.8,280.445,262.1,76683.45268384396,-862573901.7073516,0.0,0.0,,0.0,0.0,0.0,2530.1513671875,667.529296875,0.0,3197.6806640625,2530.1513671875,1862.6220703125,1139.4333476673705,180.9520201170235,0.0,1320.385367784394,1139.4333476673705,958.481327550347,16.10556806703753,2.091568276504539,0.0,18.19713634354207,16.10556806703753,14.013999790532992,2323.7997372036425,144.0801807655978,4.7485087182787644e-15,2467.8799179692405,2323.7997372036425,2467.8799179692405
75,280.67940561309524,0.3993172507680232,0.28207233132479304,281.8,280.67,279.24,78781.0881895872,-888212045.157819,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.6696762258803,181.7245848829649,1.8622600201703904e-15,1314.3942611088453,1132.6696762258803,950.9450913429155,16.168532291782853,1.8988889679762835,0.0,18.067421259759136,16.168532291782853,14.26964332380657,2318.539658212948,145.41819305934496,0.0,2463.957851272293,2318.539658212948,2463.957851272293
76,277.99693160714287,6.411391979389886,-1.3327874382626306,283.26,281.62,263.44,77323.39993009984,-870414353.3775656,0.0,0.0,,0.0,0.0,0.0,2530.1513671875,667.529296875,0.0,3197.6806640625,2530.1513671875,1862.6220703125,1139.2445808418415,180.52502810612674,-8.706639358422126e-16,1319.7696089479682,1139.2445808418415,958.7195527357147,16.180577337970167,2.0319717740262853,0.0,18.212549111996452,16.180577337970167,14.148605563943882,2323.6213382593487,143.74842953197435,-4.703076717763741e-15,2467.369767791323,2323.6213382593487,2467.369767791323
77,282.75024053571434,0.5088413642898216,-0.09096025517696198,284.72,282.77,280.0733333333333,79947.95744253829,-902543496.1523211,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.566039636593,181.85541768734402,0.0,1314.421457323937,1132.566039636593,950.7106219492489,16.18632673828823,1.8954720998308758,0.0,18.081798838119106,16.18632673828823,14.290854638457354,2318.386258565579,145.43539445172382,0.0,2463.8216530173027,2318.386258565579,2463.8216530173027
