,ASMPAM3_T_mean,ASMPAM3_T_std,ASMPAM3_T_skew,ASMPAM3_T_max,ASMPAM3_T_median,ASMPAM3_T_min,ASMPAM3_T_energy,ASMPAM3_T_entropy,ASMPAM3_T_zcr_mean,ASMPAM3_T_zcr_std,ASMPAM3_T_zcr_skew,ASMPAM3_T_zcr_max,ASMPAM3_T_zcr_median,ASMPAM3_T_zcr_min,ASMPAM3_T_spec_roll_off_mean,ASMPAM3_T_spec_roll_off_std,ASMPAM3_T_spec_roll_off_skew,ASMPAM3_T_spec_roll_off_max,ASMPAM3_T_spec_roll_off_median,ASMPAM3_T_spec_roll_off_min,ASMPAM3_T_spec_centroid_mean,ASMPAM3_T_spec_centroid_std,ASMPAM3_T_spec_centroid_skew,ASMPAM3_T_spec_centroid_max,ASMPAM3_T_spec_centroid_median,ASMPAM3_T_spec_centroid_min,ASMPAM3_T_spec_contrast_mean,ASMPAM3_T_spec_contrast_std,ASMPAM3_T_spec_contrast_skew,ASMPAM3_T_spec_contrast_max,ASMPAM3_T_spec_contrast_median,ASMPAM3_T_spec_contrast_min,ASMPAM3_T_spec_bandwidth_mean,ASMPAM3_T_spec_bandwidth_std,ASMPAM3_T_spec_bandwidth_skew,ASMPAM3_T_spec_bandwidth_max,ASMPAM3_T_spec_bandwidth_median,ASMPAM3_T_spec_bandwidth_min
0,102.41000000000003,2.6002369421536694e-14,,102.41000000000003,102.41,102.41,10487.808099999998,-97095799.41689727,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.4804077812075,182.18252354772773,-1.001136616970376e-15,1314.6629313289352,1132.4804077812075,950.2978842334797,16.180666624247095,1.9092932904842286,0.0,18.089959914731324,16.180666624247095,14.271373333762867,2318.246845271685,145.7687818794859,4.660561620288645e-15,2464.015627151171,2318.246845271685,2464.015627151171
1,102.41000000000003,2.6079919159552586e-14,,102.41000000000003,102.41,102.41,10487.808099999998,-97095799.41689727,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.4804077812073,182.18252354772784,1.0011366169703741e-15,1314.6629313289352,1132.4804077812073,950.2978842334795,16.180666624247095,1.9092932904842286,0.0,18.089959914731324,16.180666624247095,14.271373333762867,2318.246845271685,145.76878187948614,0.0,2464.015627151171,2318.246845271685,2464.015627151171
2,102.72361446921045,0.4246979003119933,1.019977766537738,103.74169625991689,102.41,102.41,10552.321337925505,-97758133.44819087,0.0,0.0,,0.0,0.0,0.0,2508.6181640625,667.529296875,0.0,3176.1474609375,2508.6181640625,1841.0888671875,1133.8282589891699,180.74440864402158,9.463608525629325e-16,1314.5726676331915,1133.8282589891699,953.0838503451483,16.173224874185635,1.8983919088838537,2.7911363585171065e-15,18.07161678306949,16.173224874185635,14.274832965301783,2319.5254333453486,144.43030996503876,0.0,2463.9557433103873,2319.5254333453486,2463.9557433103873
3,105.1598111069135,0.8179306486320628,-1.6828513658743088e-14,106.57509255761241,105.1598111069135,103.74452965621458,11059.254882587697,-102974313.48325399,0.0,0.0,,0.0,0.0,0.0,2492.46826171875,672.91259765625,0.0,3165.380859375,2492.46826171875,1819.5556640625,1131.5017601818747,179.8848250451133,0.0,1311.386585226988,1131.5017601818747,951.6169351367614,16.19575448652042,1.8881245309875272,2.836917932302231e-15,18.08387901750795,16.19575448652042,14.307629955532896,2317.773162281411,144.02567615862858,4.753901789138884e-15,2461.7988384400396,2317.773162281411,2461.7988384400396
4,107.99320740460898,0.8179306486320633,4.508379585120052e-14,109.4084888553079,107.993207404609,106.5779259539101,11663.201856080866,-109217823.11099824,0.0,0.0,,0.0,0.0,0.0,2492.46826171875,672.91259765625,0.0,3165.380859375,2492.46826171875,1819.5556640625,1131.5266447455315,179.94693609611699,9.58998683823475e-16,1311.4735808416485,1131.5266447455315,951.5797086494146,16.195363392182625,1.8886934756996716,0.0,18.084056867882296,16.195363392182625,14.306669916482953,2317.784761989742,144.073021737717,-4.7492166175467295e-15,2461.857783727459,2317.784761989742,2461.857783727459
5,109.95011985260042,0.235462352140118,-0.24974215421394086,110.49000000000001,109.94,109.27000000000001,12089.084298120475,-113638206.85572547,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1131.3968854101254,181.2013062839025,1.0174885111810456e-15,1312.598191694028,1131.3968854101254,950.1955791262229,16.19732731401068,1.890092607911832,0.0,18.08741992192251,16.19732731401068,14.307234706098846,2317.5357433455756,145.06916621050004,0.0,2462.6049095560757,2317.5357433455756,2462.6049095560757
6,111.16431707738096,0.8902686667614697,0.31709734664563693,112.65000000000003,110.82,109.64000000000001,12358.297969579511,-116442495.8761651,0.0,0.0,,0.0,0.0,0.0,2508.6181640625,667.529296875,0.0,3176.1474609375,2508.6181640625,1841.0888671875,1133.35539822963,180.92175739273057,0.0,1314.2771556223606,1133.35539822963,952.4336408368995,16.172194164078434,1.878270338289731,0.0,18.050464502368165,16.172194164078434,14.293923825788703,2319.0411115490706,144.70203217564972,4.6875518302987786e-15,2463.7431437247205,2319.0411115490706,2463.7431437247205
7,112.45000000000003,1.4210854715202004e-14,,112.45000000000002,112.45000000000002,112.45000000000002,12645.002500000004,-119432268.08941412,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.480407781207,182.1825235477276,8.471155989749353e-16,1314.6629313289347,1132.480407781207,950.2978842334795,16.180666624247095,1.9092932904842286,0.0,18.089959914731324,16.180666624247095,14.271373333762867,2318.246845271685,145.7687818794859,-4.660561620288645e-15,2464.0156271511705,2318.246845271685,2464.0156271511705
8,112.51761000000002,0.24356260525330445,3.440657999019912,113.64000000000001,112.45000000000002,112.45000000000002,12660.271882854782,-119591885.21315402,0.0,0.0,,0.0,0.0,0.0,2508.6181640625,667.529296875,0.0,3176.1474609375,2508.6181640625,1841.0888671875,1133.6669352721392,180.9949237931188,1.8848734272694676e-15,1314.661859065258,1133.6669352721392,952.6720114790205,16.153193235621075,1.8811495812232693,0.0,18.034342816844344,16.153193235621075,14.272043654397805,2319.3488544612396,144.6659871931297,0.0,2464.0148416543693,2319.3488544612396,2464.0148416543693
9,113.41219428571434,0.034045189177364384,-3.896849055065757,113.58000000000001,113.42000000000002,113.15,12862.326971775517,-121704085.21185422,0.0,0.0,,0.0,0.0,0.0,2497.8515625,678.2958984375,0.0,3176.1474609375,2497.8515625,1819.5556640625,1132.1259891099353,182.06209288839767,8.487977644409554e-16,1314.188081998333,1132.1259891099353,950.0638962215377,16.18683030396086,1.9074937075471237,-2.7513721363732175e-15,18.094324011507982,16.18683030396086,14.279336596413735,2317.9774819765616,145.71782533892724,4.665452631123683e-15,2463.695307315489,2317.9774819765616,2463.695307315489
